4,Disney Sends Out Three,"October 13, 2004 - Disney Interactive announced today that it has shipped three TV-based titles for the Game Boy Advance: Disney #39;s That #39;s So Raven, Disney #39;s Lizzie McGuire 2: Lizzie Diaries, and Disney #39;s Lilo  amp; Stitch 2: Hamsterviel Havoc are all now "
4,Google launches UK version of Froogle,"Google, the giant Internet search engine, is launching a British version of its shopping comparison site Froogle, the Guardian reported Wednesday."
4,Adobe releases hobbyist Photoshop package,"com October 13, 2004, 12:19 PM PT. According ZDNet #39;s survey of IT professionals in October, application development is the last priority, but nonetheless an important one."
4,Dell launches Axim X50 and X50v,"Dell has upgraded its X30 with the X50 range of handhelds with three new models. The new Axim handheld computers offer Intel XScale Processors up to 624MHz, integrated Wi-Fi 802."
2,Schilling #39;s ankle will require surgery,"Curt Schilling needs surgery on his injured right ankle, but the Red Sox hope he will still be able to pitch Game 5 of the AL championship series Sunday."
2,"Britain, France and San Marino Provisional on 2005 F1 Calendar","The British, French and San Marino Grand Prix Formula One races got a reprieve Wednesday, when they were listed on the provisional 2005 Formula One calendar."
2,Wales fail to give manager Hughes winning send-off,Wales failed to give departing manager Mark Hughes the send-off he wanted as Poland performed a smash and grab act to win 3-2 at the Millennium Stadium in their World Cup qualifier on Wednesday.
2,Late goal salvages N.Ireland draw against Austria,A goal deep in injury time from Stuart Elliott salvaged a 3-3 draw for Northern Ireland in a pulsating World Cup European Group Six qualifier against Austria on Wednesday.
2,UPDATE 2-Keane sets all-time Ireland scoring record,Striker Robbie Keane set an all-time scoring record of 23 for Ireland with both goals in a 2-0 victory over the Faroe Islands on Wednesday.
2,UPDATE 2-Van Nistelrooy double helps Dutch sink Finland,Ruud van Nistelrooy scored a goal in each half as the Netherlands recovered from a goal down to beat Finland 3-1 in their World Cup qualifier on Wednesday.
2,UPDATE 1-Henry scores to help France to 2-0 win,Striker Thierry Henry scored his first international goal for four months to help struggling France snatch a badly needed 2-0 victory over Cyprus in their World Cup Group Four qualifier on Wednesday.
2,Sides talking but not to eachother,"The National Hockey League #39;s top negotiator, Bill Daly, says that by not talking to the National Hockey League Players #39; Association, the league is actually moving the process forward."
2,A little good news for winless Dolphins: Welker wins special teams &lt;b&gt;...&lt;/b&gt;,"Rookie Wes Welker kicked off, then made the tackle. He returned punts and kickoffs, kicked a PAT and even made a field goal, providing a lift for a team that has had little to celebrate this season."
1,Germany Rejects Speculation That Iraq Policy May Change,"German officials today reaffirmed their policy of not contributing troops to the American-led coalition in Iraq and rejected speculation, prompted by a remark by the "
1,Russia Treads Fine Line On Iranian Nuclear Issue,"At a press conference during his recent visit to Tehran, Russian Foreign Minister Sergei Lavrov said that Russia does not support the idea of referring Tehran #39;s nuclear case to the United "
1,More dead in Gaza rampage,At least four Palestinians have been killed and five injured in the continuing Israeli onslaught on the Gaza Strip. In the latest violence a Palestinian teenager was shot dead and two others wounded by Israeli 
1,EU Sues Berlin Over Volkswagen Law,"The EU Commission on Wednesday dragged Berlin to court over a law that shields carmaking icon Volkswagen from hostile takeovers, the culmination of a long campaign to break down barriers to foreign investment."
1,Gay row hits EC,"BRUSSELS: European Commission president Jose Manuel Barroso has defended the appointment of Rocco Buttiglione as Europe #39;s justice and security chief, despite outrage at his claims that homosexuality is a sin."
1,Canada docks sub fleet pending navy probe,"The navy has docked its fleet of submarines pending the investigation of a deadly fire at sea, renewing questions over the viability of Canada #39;s troubled underwater capability."
1,Sinai Attacks Appear to Have Limited Effect on Egyptian Tourism,"The terrorist bombings last week at resorts along Egypt #39;s Red Sea coast raised fears of another slump in the country #39;s tourism industry, a key sector of its economy."
2,Red Sox Turn to Martinez,The New York Yankees look to take a 2-0 lead over Pedro Martinez and the Red Sox in Game 2 of the AL Championship Series on Wednesday.
3,Ban for former Ahold executives,Dutch food retailer Ahold and three former top executives have agreed to settle fraud charges related to \$1bn overstatement of profits.
2,Schilling's Ankle Will Require Surgery (AP),"AP - Curt Schilling needs surgery on his injured right ankle, but the Red Sox hope he will still be able to pitch Game 5 of the AL championship series Sunday."
2,Rockets' Yao Goes Back to School in China (AP),"AP - A day before starring in the NBA's first China game, Yao Ming went back to school. All the way back. The 7-foot-6 center visited his old elementary school Wednesday as part of an NBA sponsored program to promote reading. That was just one part of the league's promotional juggernaut that has descended on Yao's hometown ahead of Thursday's exhibition game against the Sacramento Kings, the first NBA game in China."
2,Florida Coach Zook Admits Confrontation (AP),"AP - Florida coach Ron Zook acknowledged Wednesday that he confronted several fraternity members after a fight between them and three of his players last month, and athletic director Jeremy Foley called Zook's behavior ""unacceptable."""
2,Top-Seeded Ljubicic Advances in Metz (AP),"AP - Top-seeded Ivan Ljubicic of Croatia defeated Raemon Sluiter of the Netherlands 4-6, 6-3, 7-6 (4) Wednesday in the second round of the Open de Moselle."
2,Panthers Lose Jenkins for Season," CHARLOTTE, N.C., (Sports Network) - Carolina Panthers  defensive tackle Kris Jenkins was placed on injured reserve  Wednesday and will miss the remainder of the season because of  a shoulder injury."
2,Warrick Doubtful for Sunday, CINCINNATI (Sports Network) - Cincinnati Bengals wide  receiver Peter Warrick is doubtful for Sunday's game against  Cleveland because of a shin injury.
2,Paradorn Powers Past Struggling Costa," VIENNA (Reuters) - Fifth seed Paradorn Srichaphan added to  Albert Costa's woes at the Vienna Trophy Wednesday, winning  6-4, 6-4, to reach the second round."
3,Chip Implant Can Be Used to Get Health Records -US,A computer chip that is implanted under the skin won US approval on Wednesday for use in helping doctors quickly access a patient #39;s medical history.
3,Feds McTeer tapped to head Texas A amp;M -,"FRX ECO INDUSAFIN ENG  2004-10-13 22:22:02 Fed #39;s McTeer tapped to head Texas A amp;M - UPDATE 1 WASHINGTON (AFX) -- Robert McTeer, president of the Federal Reserve Bank of Dallas, said he would retire from his post if named, as "
4,Dell swings new Axims into play,"The Axim 50 range comprises entry- and mid-level Axim 50 models and the Axim 50v which boasts a larger 3.7in screen supporting full VGA resolution and bundled game, plus greater graphics power in the form of the 16MB Intel 2700 accelerator."
2,Schilling questionable for Game 5 with dislocated tendon,NEW YORK -- Curt Schilling #39;s postseason might come to a premature end because of a dislocated tendon in his right ankle. Boston team doctor William Morgan said Wednesday afternoon that Red Sox trainers will 
2,Time for a new leader,"England v Azerbaijan - another game for the national side totally overshadowed by David Beckham. This is, of course, a not uncommon phenomena."
2,2004 NLCS Preview: Cardinals vs. Astros,"The best team in the National League will meet the hottest team in baseball when the Cards take on the Astros in the LCS. Game 2: Matt Morris (0-1, 5.14 ERA, 5 K) vs."
2,Phils give Baylor managing interview,The former manager of the Colorado Rockies and Chicago Cubs was in town to interview for the Phillies #39; vacancy at the same position.
1,"US, G-8 nations to talk of Iran penalties Friday",The Bush administration will take up strategy for UN sanctions against Iran at a meeting Friday of senior officials from eight nations.
1,Nigerian court rule on ongoing strike hailed by trade union,"Nigeria #39;s umbrella union on Wednesday hailed a high court rule on the ongoing warning strike against rising domestic fuel prices, saying the government has failed to stop the strike using the court."
2,Netherlands beats Finland in World Cup qualifier after nightmare &lt;b&gt;...&lt;/b&gt;,"Ruud van Nistelrooy returned with a vengeance, scoring twice in the Netherlands #39; 3-1 victory over Finland in World Cup qualifying Wednesday."
2,Jenkins may be lost for season,"CHARLOTTE -- Just when it seemed the Carolina Panthers #39; luck with injuries couldn #39;t get any worse, it appears to be about to."
1,Tory MP calls for independent experts at sub inquiry,"OTTAWA - The navy board of inquiry investigating the fatal submarine fire aboard HMCS Chicoutimi should include independent members, perhaps from another country, says Tory MP Bill Casey."
3,Federal reserve bank chief finalist for A amp;M job,Texas A amp;M University System regents selected the president of the Federal Reserve Bank of Dallas as the sole finalist for its chancellorship today.
2,Poles are party-poopers,POLAND produced a stunning comeback to deny departing Wales manager Mark Hughes a happy send-off at the Millennium Stadium today. The home side dominated the first-half and Robbie Savage finally unlocked the 
2,Austrian seeds move on,"THIRD seed Rainer Schuettler and No.5 Paradorn Srichaphan advanced to the second round of the CA Trophy today. Schuettler, a finalist at this year #39;s Australian Open, seized the initiative early and broke the Austrian at 2-2, enough to win the first set."
2,Dolphins sign Matt Bryant,MIAMI (Ticker) - The winless Miami Dolphins signed kicker Matt Bryant on Wednesday and announced sidelined running back Lamar Gordon had successful surgery on his shoulder.
4,Disney releases three for GBA,"Lilo  amp; Stitch 2, Lizzie McGuire 2, That #39;s So Raven jump from your TV to the Game Boy Advance today. Disney Interactive announced today that three Game Boy Advance titles based on Disney Channel children #39;s television properties have shipped to retail."
2,Schilling #39;s Ankle Will Require Surgery,"Boston Red Sox pitcher Curt Schilling watches as New York Yankees Gary Sheffield rounds first base after hitting a double in the first inning of game one of the ALCS in New York Tuesday, Oct. 12, 2004."
2,Kremlin Cup Upset for Nadia Petrova,"The tough Russian women #39;s field suffered its first loss early Wednesday when Italy #39;s Francesca Schiavone came back from a set down to upset eighth-seeded Nadia Petrova 0-6, 6-3, 6-4 in the second round of the \$2."
2,Astros #39; Backe living out a dream,CBC SPORTS ONLINE - The Houston Astros aren #39;t pitching future Hall of Famer Roger Clemens or 20-game-winner Roy Oswalt in Game 1 of the National League Championship Series.
3,Russia to Sell Big Yukos Unit at Low-End Price,"The Russian government said on Tuesday that it would sell part of the oil giant Yukos #39;s most valuable subsidiary by the end of November, but at a price well below what investors and analysts consider its worth."
3,VeriChip Approved by FDA for Medical Use in Humans,"About the size of a grain of rice, VeriChip cannot be seen by the human eye and contains a unique 16-digit verification number that is captured by briefly passing a proprietary scanner over the insertion site."
3,"Update 2: Ahold, Three Former Execs Settle Charges",Global grocery retailer Ahold NV has agreed to a settlement of civil fraud charges over an alleged \$1 billion overstatement of earnings in a deal with US regulators that does not fine the company.
3,Pilot talks continue; Delta shares fall,ATLANTA -- Shares of Delta Air Lines Inc. fell Monday on the fear among some analysts that the struggling carrier will be forced into bankruptcy if it doesn #39;t get significant wage concessions from its pilots in the next three weeks.
1,US Supreme Court hears arguments on juvenile death penalty (AFP),AFP - The US Supreme Court heard arguments on the legality of the death penalty for criminals under age 18 in a case that has received international attention.
2,Henry on target for French,"THIERRY HENRY finally added to his recent meagre goal tally for France in this World Cup qualifier today. Henry scored in the closing stages after Sylvain Wiltord #39;s opener, for only his third international "
1,US Considering Incentives for Iran,"Resigning Iranian Vice-President Mohammad Ali Abtahi, center, and newly appointed Vice-President Majid Ansari, second left, attend a meeting of the central council of their party President Mohammad Khatami accepted Abtahi #39;s resignation, in Tehran, Iran "
1,Schroeder Rules Out German Troops for Iraq, BERLIN (Reuters) - Chancellor Gerhard Schroeder on  Wednesday ruled out sending German troops to Iraq after his  defense minister said a deployment could be possible in the  future.
2,Tennis: Stepanek dumps top seed Safin out of Kremlin Cup,MOSCOW : Unseeded Czech Radek Stepanek produced a major upset when he dumped top seeded Russian Marat Safin out of the 2.3 million dollar Kremlin Cup tournament in the second round.
1,Police Play Down Fears of Post-Beslan Reprisals," VLADIKAVKAZ, Russia (Reuters) - Police in the Russian  region traumatized by the Beslan school siege played down  reprisal fears as mourning drew to a close, while locals  thought the shattered community was too exhausted for revenge."
1,Cambodia tribunal may pave way for judicial reform,Optimism has been tempered by years of negotiations and legislative delays; many Cambodians lost hope long ago.
1,"In Beslan, a tense bid for calm",Russian officials hope to prevent reprisals as a 40-day mourning period ends for victims of the school siege.
4,Adobe Ships New Version Of Photoshop Elements,"Adobe Systems Inc. on Wednesday released an upgrade of its consumer-focused photo-editing software, which has been enhanced with new features for improving photo quality."
2,Netherlands beats Finland 3-1 in World Cup qualifier after poor &lt;b&gt;...&lt;/b&gt;,Ruud van Nistelrooy scored two goals Wednesday as the Netherlands rebounded from a poor start to beat Finland 3-1 in a World Cup qualifying match.
1,Oil set to top Russia-China talks,Russia's president says Moscow's interests come first as he starts his China visit to discuss key oil projects.
1,Al-Qaeda figures 'held in Jordan',The CIA declines to comment on a report that senior al-Qaeda suspects are being held in Jordan.
1,Former SA official denies graft,A former advisor to the South Africa's deputy president pleads not guilty to charges of fraud and corruption.
3,SA edges up the pile,South Africa has moved up a spot on the World Economic Forums Global Competitiveness Index; SA is now 41 out of 104 countries ranked on the basis of competitiveness.
3,PeopleSoft exec: We pumped up earnings,"com October 13, 2004, 2:19 PM PT. This fourth priority #39;s main focus has been enterprise directories as organizations spawn projects around identity infrastructure."
1,Rape 'a weapon in Colombia war',"Sexual violence is being used to terrorise entire communities caught in Colombia's conflict, Amnesty says."
1,Illegal wood seized across Spain,Spanish Civil Guard officers seized 33 tonnes of illegal Brazilian tropical wood in raids on a number of cities.
4,New Crew Ready for Space Station Mission,A Russian Soyuz rocket is due to blast off from the Central Asian republic of Kazakhstan early Thursday. Astronaut Leroy Chiao and cosmonaut Salizhan Sharipovalso will observe conditions on 
1,"We are open to UN inspectors, says Iraq","BAGHDAD: UN nuclear inspectors are welcome to return, an Iraqi minister said on Tuesday in response to concerns of an apparent systematic dismantlement of Saddam Husseins once-vigorous nuclear programme."
3,Finland Ranked World #39;s Most Competitive Economy,Finland has topped the rankings in the Global Competitiveness Report for the third time in the last four years. The United States has maintained its second-place position.
1,F.D.A. Approves Implantable Chip for Patient's Health Data,The Food and Drug Administration approved an implantable computer chip that can pass a patient's medical details to doctors.
3,Cisco to Sell Routers with Fujitsu," CHICAGO (Reuters) - Cisco Systems Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CSCO.O target=/stocks/quickinfo/fullquote""&gt;CSCO.O&lt;/A&gt;, the  largest maker of gear to direct Internet traffic, said on  Sunday Japanese computer and electronics provider Fujitsu Ltd.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=6702.T target=/stocks/quickinfo/fullquote""&gt;6702.T&lt;/A&gt; will sell Cisco's high-end routers and switches in  Japan."
1,Lava Gives Mount St. Helens Eerie Glow,SEATTLE - The molten rock rising inside Mount St. Helens is giving the peak an eerie red glow at night...
1,Soaring Oil Prices Send Stocks Skidding,"NEW YORK - Soaring oil prices trumped positive earnings news Wednesday, sending stocks skidding as investors rushed to take profits on new fears that the market is in the midst of a commodities bubble.    Stronger than expected profits at chip bellwether Intel Corp..."
1,Appeals Court Denies Moussaoui Hearing,WASHINGTON - Terrorism suspect Zacarias Moussaoui lost a bid Wednesday to have the full 4th U.S. Circuit Court of Appeals review two issues - witness access and the death penalty - that have delayed a trial...
1,6 U.S. Soldiers Killed in Iraq Attacks,"BAGHDAD, Iraq - A suicide attack and roadside bombings killed six American soldiers, the U.S. command said Wednesday, as U.S..."
3,Apple Profit Doubles; Outlook Tops Views (Reuters),"Reuters - Apple Computer Inc.  on\Wednesday reported its quarterly profit more than doubled, on\strong sales of its iPod digital music player and notebook\computers and said revenue and earnings for the current quarter\would top Wall Street estimates."
3,"Bank of Italy chief warns public accounts in ""serious"" shape (AFP)","AFP - Italy's public accounts are in  quot;serious quot; imbalance and corrective measures are needed to prevent the public deficit from skyrocketing above the European Union limit in the coming years, Bank of Italy governor Antonio Fazio said."
1,Mothers of Russian GIs Appeal to Rebels (AP),"AP - A group of Russian mothers, desperate for peace in Chechnya, told rebels in the breakaway region Wednesday they were ready to mediate peace between the government and militants fighting a decade-long battle for independence."
3,"McDonald's Earnings Rise, Stock Up"," CHICAGO (Reuters) - McDonald's Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MCD.N target=/stocks/quickinfo/fullquote""&gt;MCD.N&lt;/A&gt; third-quarter  earnings per share rose a higher-than-expected 42 percent on a  preliminary basis, the world's largest restaurant chain said on  Wednesday, citing strong sales in the United States and a lower  tax rate."
3,Sola Says Agrees to Be Sold for \$815 Mln," NEW YORK (Reuters) - Sola International &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=SOL.N target=/stocks/quickinfo/fullquote""&gt;SOL.N&lt;/A&gt;, an  eyeglass lens maker, said on Sunday that it had agreed to be  bought by Germany's Carl Zeiss AG and European private equity  firm EQT for about \$815 million in cash."
3,Bayer to Pay Fine for Rubber Price Fixing," WASHINGTON (Reuters) - Germany's Bayer AG &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BAYG.DE target=/stocks/quickinfo/fullquote""&gt;BAYG.DE&lt;/A&gt; has  agreed to plead guilty and pay a \$4.7 million fine for taking  part in a conspiracy to fix the prices of synthetic rubber, the  U.S. Justice Department said on Wednesday."
3,Banker Questioned in Enron Criminal Case," HOUSTON (Reuters) - Prosecutors in the first Enron Corp.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ENRNQ.PK target=/stocks/quickinfo/fullquote""&gt;ENRNQ.PK&lt;/A&gt; criminal trial sought to cast doubt on Wednesday on  a former Merrill Lynch &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MER.N target=/stocks/quickinfo/fullquote""&gt;MER.N&lt;/A&gt; banker's statements that he was  worried about financial risks from buying three barges from  Enron."
3,PeopleSoft Execs Defend Bid Rejection," WILMINGTON, Del. (Reuters) - PeopleSoft Inc.'s &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PSFT.O target=/stocks/quickinfo/fullquote""&gt;PSFT.O&lt;/A&gt;  chief financial officer on Wednesday said the company's  customer assurance program might not force liabilities on  Oracle Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt; if its \$7.7 billion takeover bid  succeeds."
3,Hurricane Damage to Hit Allstate Profits," NEW YORK (Reuters) - Allstate Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ALL.N target=/stocks/quickinfo/fullquote""&gt;ALL.N&lt;/A&gt;, the No. 2 U.S.  home and auto insurer, warned on Wednesday its third-quarter  profits would fall well short of expectations due to more than  \$1 billion in hurricane-related payouts."
3,Sandisk Profit Rises But Misses Forecasts, NEW YORK (Reuters) - Sandisk Corp. said on Wednesday its  quarterly profit tripled but shares fell 18 percent as its  results missed Wall Street estimates because an oversupply of  memory cards drove down prices.
3,FCC Majority OKs Cingular-AT T Wireless," WASHINGTON (Reuters) - A majority of the U.S. Federal  Communications Commission has voted to conditionally approve  Cingular Wireless' proposed acquisition of AT T Wireless  Services Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AWE.N target=/stocks/quickinfo/fullquote""&gt;AWE.N&lt;/A&gt;, a source familiar with the matter said  on Wednesday."
3,SEC Investigating Newspaper Circulation,The Securities and Commission is conducting an investigation into circulation reporting in the newspaper industry following several disclosures of fraudulent practices in recent months.
3,Abbey a step closer to takeover,The hopes of Spain's largest bank to secure Abbey National have been given a boost after the City watchdog said it saw no reason to block the deal.
3,S.E.C Probes Chiron Over Flu Shot Shortage,The S.E.C. has launched an informal inquiry into how Chiron handled the disclosure of vaccine-manufacturing problems that caused the nation's flu shot crisis.
3,Apple Profit Doubles; Outlook Tops Views,"Apple posted a higher quarterly profit today, boosted by strong sales of its iPod digital music player and notebook computers."
3,Nordic Nations Prevail in Surveys of World's Hot Economies,"Finland retained its hold at the top of the world's economies in the survey with Sweden, Denmark, Norway and Iceland also in the top 10."
3,Intel's Inventory Bugaboo,"Plus, slow-cruisin' Harley, the Golden Arches' golden times, and it's good to be Yahoo!"
3,"Dude, Where's My Car? Seriously.","Have you seen a four-door Accord, VA YGD 3719 tags? It's mine, and I want it back."
1,"Astros Take on Cards, Red Sox Face Yanks","NEW YORK - A day after giving Boston ace Curt Schilling a pounding, the New York Yankees look to take a 2-0 lead over Pedro Martinez and the Red Sox in Game 2 of the American League Championship Series on Wednesday night. Meanwhile, the National League Championship Series gets underway when the Houston Astros take on the St..."
3,How to Spot a Serial Acquirer,Acquisitions can juice sales but can also lead to messy balance sheets. A simple test can sort them out.
1,Study: Adolescence Affects Breast Cancer,"The way a girl grows during adolescence and even in the womb may play an important, if murky, role in her risk of breast cancer later in life, a study suggests. The study of 117,000 women in Denmark found that those who were chubby at birth but tall and lean at 14 were more likely to develop the disease..."
3,Oil rally sends stocks sharply lower,"Soaring oil prices trumped positive earnings news Wednesday, sending stocks skidding as investors rushed to take profits on new fears that the market is in the midst of a commodities bubble."
3,Allstate Sees Q3 Well Below Views,Allstate Corp. on Wednesday warned its third-quarter profit would be a fraction of Wall Street expectations after the insurance firm said it sees more than \$1 billion in catastrophic losses from recent hurricanes.
3,Canadian agency OKs Coors-Molson merger,Canada #39;s Competition Bureau said today it has no objection to the proposal to merge brewers Molson Inc. of Montreal and Adolph Coors Co.
3,SEC considering disclosure rules for executive pay,"In the flood of corporate reform unleashed by recent business scandals, one issue has been largely ignored, shareholder activists say: the stratospheric level of executive pay and "
4,IBM Gets Flexible with Small Storage Systems,"Key to the announcement is the fact that the systems share microcode, said Dianne McAdam, senior analyst at Data Mobility Group.  quot;That means that if I want to make a copy of a volume on the DS6000 I use the same commands as the DS8000."
4,US-Soviet Crew For Space Station,"Smiling and confident, two Russians and an American prepared for their first mission in a Russian Soyuz spacecraft - breaking the nearly 30-year tradition of having at least one crewman with previous experience in piloting the capsule."
4,David Beckham Fans Beware: Trojan Makers Are Targeting,"David Beckham has made it into the news, once again. But Beckham has done nothing for this publicity. Computer hackers have created a trojan virus attached to software by claiming to have sleazy photographs of the soccer star."
4,802.11n: Not So Fast!,The Wi-Fi Alliance yesterday warned wireless gear makers not to jump the gun on marketing 802.11n features before the standard is ratified.
4,Microsoft releases Office 2004 Service Pack 1,"The Mac BU today announced the availability of Service Pack 1 (SP1) for Office 2004 for Mac via Microsoft AutoUpdate, which it says addresses potential security issues and bugs reported via the new Microsoft Error Reporting Protocol (MERP), which "
4,Cyber-Security to Get Higher-Profile Leader,"Homeland Security Secretary Tom Ridge said yesterday that the role of overseeing computer security and the Internet should have a higher profile at the agency, in the face of increasing concern "
4,IBM unveils new Shark and midrange array,"OCTOBER 13, 2004 (COMPUTERWORLD) - NEW YORK -- IBM yesterday unveiled two new enterprise-class storage arrays, one aimed at the high end and one at midrange environments but both with compatible software that allows the boxes to be managed through a "
4,Paris City Hall Balks at Linux Switch,"Local government offices in the French capital will not abandon Microsoft software overnight but instead gradually phase in more open-source programs, Paris City Hall said."
4,Legal downloading reported down,"The number of consumers legally downloading recorded music has fallen to 1 million from a high of 1.3 million in April, The Hollywood Reporter said Wednesday."
3,Tokyo Stocks Weaker as Yen Weighs," TOKYO (Reuters) - Japan's Nikkei share average slipped 0.55  percent in early trade on Monday after a weak U.S. jobs report  pushed the dollar down against the yen, hurting the shares of  Japanese exporters."
2,Phil Jackson details clashes with Kobe Bryant,"Phil Jackson called his relationship with Kobe Bryant at times a  quot;psychological war quot; and sought to trade his star guard in January, according to a diary of the former Lakers coach."
2,Van Basten restoring harmony to Holland,"What can be done about Greece? Marco van Basten, Holland #39;s controversially appointed coach, yesterday turned his mind from what to do about Finland tonight to how international "
2,Wales caught as Poles vault ahead towards finish,Mark Hughes farewell as Wales manager turned into a wake as their World Cup dreams were shattered by a remarkable Polish comeback.
2,"Wiltord, Henry on target","France has defeated Cyprus 2-0 in its World Cup qualifier in Nicosia thanks to goals from Sylvain Wiltord and Thierry Henry. Wiltord, a former teammate of Henry #39;s at Arsenal, netted the opening goal in the "
2,Fregosi to interview with Phils,The goal for the Phillies is to find a manager who can take a disappointing winning team to the next level -- the playoffs. So why not call in the guy who managed the last Phillies team to do it?
2,Astros must go to Plan B with pitchers,"ST. LOUIS - If Andy Pettitte and Wade Miller were available, the Houston rotation would be set up perfectly for the National League Championship Series."
1,"Israel launches air strike on Palestinian militants, killing one","An Israeli aircraft fired a missile ata group of militants near the Palestinian town of Beit Lahya in northern Gaza Strip Wednesday evening, killing one of them, witnesses said."
1,Germany in EU dock over Volkswagen law,The European Commission has begun legal action against Germany over the so-called  quot;Volkswagen law quot; which protects the carmaker from hostile takeovers.
1,Double Standards That Kill,"As usual, there has been a disproportionate and unbalanced reaction to recent and ongoing violence in our region. Since late September, Israel has been butchering civilians in the occupied Gaza Strip."
3,UPDATE 2-Mylan defends King deal amid investor concerns,Generic drug maker Mylan Laboratories Inc. reaffirmed on Wednesday its planned \$3.37 billion purchase of King Pharmaceuticals Inc.
2,UPDATE 1-Late Polish fighback earns 3-2 win in Wales,Wales failed to give departing manager Mark Hughes the send-off he wanted as Poland performed a smash and grab act to win 3-2 at the Millennium Stadium in their World Cup qualifier on Wednesday.
2,Yuvraj likely to open for confused India,"The first rays of sunlight bring with it the hope of a new day, a new beginning and a new start to a life gone awry for a while. The Indian team, having had a nightmarish start to a new cricket season, hopes "
2,LIVESTRONG band decision provoked furor,Ten Virginia high school cross country runners disqualified for wearing Lance Armstrong #39;s LIVESTRONG wristbands during a meet last week have had their results reinstated.
4,Google Founders on Hiring Trip to India (AP),"AP - Google Inc. founders Larry Page and Sergey Brin said Wednesday that some new features on the world's top search engine and other services will come from its research center in the southern Indian city of Bangalore, where they are on a hiring spree."
4,Microsoft Launches Music Service in Japan (AP),"AP - Microsoft Corp. will begin its music download service in Japan with an initial offering of 50,000 songs, a spokeswoman for the U.S. software giant's online service unit said Wednesday."
4,Evite Plans Web Network of Friends' Food Reviews (Reuters),"Reuters - Online party planning site Evite\plans on Thursday to launch a service to let users get\restaurant and entertainment recommendations from friends and\acquaintances, Evite President John Foley said."
4,FCC Majority OKs Cingular-AT T Wireless (Reuters),"Reuters - A majority of the U.S. Federal\Communications Commission has voted to conditionally approve\Cingular Wireless' proposed acquisition of AT T Wireless\Services Inc. , a source familiar with the matter said\on Wednesday."
4,PeopleSoft Execs Defend Bid Rejection (Reuters),Reuters - PeopleSoft Inc.'s \chief financial officer on Wednesday said the company's\customer assurance program might not force liabilities on\Oracle Corp.  if its  #36;7.7 billion takeover bid\succeeds.
4,Great Lakes to Get Asian Carp Barrier (AP),"AP - The Army Corps of Engineers will in two weeks begin building a permanent electric barrier to keep the invasive Asian carp out of the Great Lakes, officials announced Wednesday."
4,"Wealthy New Lab Aims to Capture Dreams, Literally (Reuters)",Reuters - Gerald Rubin is looking for\someone who can take a picture of a thought.
4,Fresh ISS Crew Sees 'Pleasant' Trip Despite Glitch (Reuters),"Reuters - The U.S.-Russian space\crew due to blast off Thursday say they expect six ""pleasant""\months in orbit, despite a technical glitch that has twice\delayed the launch."
4,FDA: Chip Implant Can Be Used to Get Health Records, WASHINGTON (Reuters) - A computer chip that is implanted  under the skin won U.S. approval on Wednesday for use in  helping doctors quickly access a patient's medical history.
4,"Apple Profits Surge on iPod, Laptop Sales","Apple Computer Inc.'s fourth quarter earnings soared on strong sales of laptop computers and its popular iPod music players, helping the company notch its highest revenue for the quarter in nine years. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-AP&lt;/B&gt;&lt;/FONT&gt;"
4,FDA Approves Chip for Patients,"The Food and Drug Administration approved an implantable computer chip that can pass a patient's medical details to doctors, speeding care."
1,Famous Blacks Get Out the Vote in Florida (AP),AP - Black actors including LeVar Burton and Alfre Woodard will join members of Congress crisscrossing Florida by bus this weekend to try to get out the vote for Democratic presidential candidate John Kerry.
4,Reindeer Decline Threatens Mongolian Nomads,For centuries the Tsaatan people have roamed Mongolia with the reindeer that provide their livelihood. But disease and inbreeding now threaten their herds #151;and cultural future. &lt;i&gt;With photo gallery.&lt;/i&gt;
4,"SpaceShipOne Burns Rubber, Laughing Gas #151;More Fun Facts","Get fun facts on &lt;I&gt;SpaceShipOne,&lt;/I&gt; the first privately built manned spacecraft. For starters, the ship burns a mixture of rubber and laughing gas."
4,Birding Column: Appreciating Non-Native Ducks and Geese,"While ""serious"" birders in the U.S. disdain non-native ducks and geese, one birding columnist enjoys observing the many species that have made California their home."
